TREECODE,TREESP,SITENUM,SITE,YEAR,TREENUM,NLEAVES,LEAFMASS,NGALLS,GALLMASS,NAME,STEM,LEAF
253,lobata,3,POZO,2006,60,31,5.715,0,0,Neuroterus albipes,0,1
404,douglasi,12,SIERRA F,2004,24,53,4.675,0,0,Neuroterus albipes,0,1
290,douglasi,8,LIEBRE M,2004,23,65,3.82,0,0,Neuroterus albipes,0,1
69,lobata,1,HNHR,2005,150,52,7.534,0,0,Neuroterus albipes,0,1
344,douglasi,11,DYE CRK,2005,2,54,6.321,0,0,Neuroterus albipes,0,1
212,douglasi,3,POZO,2003,5,34,2.549,0,0,Neuroterus albipes,0,1
369,lobata,11,DYE CRK,2005,27,71,5.825,0,0,Neuroterus albipes,0,1
416,douglasi,14,SAN JOAQ,2004,11,56,4.93,0,0,Neuroterus albipes,0,1
221,douglasi,3,POZO,2005,17,44,1.333,0,0,Neuroterus albipes,0,1
30,douglasi,1,HNHR,2004,58,65,7.34,0,0,Neuroterus albipes,0,1
208,douglasi,3,POZO,2005,1,89,4.632,0,0,Neuroterus albipes,0,1
159,douglasi,2,JASPER R,2003,28,57,5.874,0,0,Neuroterus albipes,0,1
425,douglasi,14,SAN JOAQ,2004,20,103,6.31,0,0,Neuroterus albipes,0,1
394,douglasi,12,SIERRA F,2005,13,41,4.877,0,0,Neuroterus albipes,0,1
16,douglasi,1,HNHR,2005,40,116,6.216,0,0,Neuroterus albipes,0,1
4,lobata,1,HNHR,2004,6,17,2.21,0,0,Neuroterus albipes,0,1
111,lobata,1,HNHR,2006,212,23,4.331,0,0,Neuroterus albipes,0,1
383,douglasi,12,SIERRA F,2005,2,84,5.687,0,0,Neuroterus albipes,0,1
364,douglasi,11,DYE CRK,2003,22,108,10.33,0,0,Neuroterus albipes,0,1
302,douglasi,8,LIEBRE M,2003,35,51,2.591,0,0,Neuroterus albipes,0,1
474,lobata,8,LIEBRE M,2006,50,25,2.986,0,0,Neuroterus albipes,0,1
65,lobata,1,HNHR,2004,142,37,4.83,0,0,Neuroterus albipes,0,1
464,douglasi,16,KAWEAH R,2004,24,52,4.04,0,0,Neuroterus albipes,0,1
74,douglasi,1,HNHR,2005,155,39,7.046,0,0,Neuroterus albipes,0,1
461,douglasi,16,KAWEAH R,2003,21,91,2.999,0,0,Neuroterus albipes,0,1
432,lobata,9,HOPLAND,2005,64,42,4.762,0,0,Neuroterus albipes,0,1
457,douglasi,16,KAWEAH R,2004,17,43,3.74,0,0,Neuroterus albipes,0,1
294,douglasi,8,LIEBRE M,2005,27,49,4.137,0,0,Neuroterus albipes,0,1
197,lobata,2,JASPER R,2006,81,9,1.734,0,0,Neuroterus albipes,0,1
331,lobata,10,TOWER HS,2005,5,25,4.575,0,0,Neuroterus albipes,0,1
171,douglasi,2,JASPER R,2005,44,64,9.528,0,0,Neuroterus albipes,0,1
115,douglasi,1,HNHR,2005,217,81,9.45,0,0,Neuroterus albipes,0,1
27,douglasi,1,HNHR,2004,55,46,4.58,0,0,Neuroterus albipes,0,1
143,lobata,2,JASPER R,2005,6,35,4.597,0,0,Neuroterus albipes,0,1
73,douglasi,1,HNHR,2003,154,130,6.583,0,0,Neuroterus albipes,0,1
17,douglasi,1,HNHR,2003,43,49,3.301,0,0,Neuroterus albipes,0,1
67,douglasi,1,HNHR,2005,146,56,5.318,0,0,Neuroterus albipes,0,1
207,lobata,2,JASPER R,2004,99,39,6.84,0,0,Neuroterus albipes,0,1
159,douglasi,2,JASPER R,2004,28,39,3.88,0,0,Neuroterus albipes,0,1
20,douglasi,1,HNHR,2004,46,41,5.85,0,0,Neuroterus albipes,0,1
318,douglasi,9,HOPLAND,2003,51,36,8.543,0,0,Neuroterus albipes,0,1
257,douglasi,4,SEDGWICK,2003,1,25,3.592,0,0,Neuroterus albipes,0,1
206,lobata,2,JASPER R,2004,98,40,6.48,0,0,Neuroterus albipes,0,1
192,lobata,2,JASPER R,2005,74,64,7.221,0,0,Neuroterus albipes,0,1
359,douglasi,11,DYE CRK,2003,17,54,5.699,0,0,Neuroterus albipes,0,1
153,douglasi,2,JASPER R,2005,21,76,10.425,0,0,Neuroterus albipes,0,1
325,douglasi,9,HOPLAND,2004,60,50,4.23,0,0,Neuroterus albipes,0,1
408,douglasi,14,SAN JOAQ,2004,3,64,4.75,0,0,Neuroterus albipes,0,1
258,douglasi,4,SEDGWICK,2005,2,52,2.774,0,0,Neuroterus albipes,0,1
391,douglasi,12,SIERRA F,2005,10,37,3.633,0,0,Neuroterus albipes,0,1
292,douglasi,8,LIEBRE M,2005,25,59,5.524,0,0,Neuroterus albipes,0,1
441,lobata,15,KAWEAH O,2005,1,18,3.678,0,0,Neuroterus albipes,0,1
43,lobata,1,HNHR,2006,98,36,4.289,0,0,Neuroterus albipes,0,1
77,lobata,1,HNHR,2005,159,43,7.266,0,0,Neuroterus albipes,0,1
8,lobata,1,HNHR,2004,16,38,6.78,0,0,Neuroterus albipes,0,1
193,lobata,2,JASPER R,2005,75,58,7.015,0,0,Neuroterus albipes,0,1
60,lobata,1,HNHR,2005,131,49,6.488,0,0,Neuroterus albipes,0,1
24,douglasi,1,HNHR,2004,51,78,5.08,0,0,Neuroterus albipes,0,1
172,douglasi,2,JASPER R,2003,45,74,6.94,0,0,Neuroterus albipes,0,1
238,lobata,3,POZO,2005,40,85,5.27,0,0,Neuroterus albipes,0,1
379,lobata,11,DYE CRK,2006,37,14,4.728,0,0,Neuroterus albipes,0,1
422,douglasi,14,SAN JOAQ,2004,17,57,3.5,0,0,Neuroterus albipes,0,1
155,douglasi,2,JASPER R,2005,23,121,6.121,0,0,Neuroterus albipes,0,1
395,douglasi,12,SIERRA F,2004,14,35,2.44,0,0,Neuroterus albipes,0,1
349,douglasi,11,DYE CRK,2003,7,70,5.278,0,0,Neuroterus albipes,0,1
11,douglasi,1,HNHR,2005,25,100,7.038,0,0,Neuroterus albipes,0,1
452,douglasi,16,KAWEAH R,2005,12,76,2.648,0,0,Neuroterus albipes,0,1
347,douglasi,11,DYE CRK,2004,5,44,4.45,0,0,Neuroterus albipes,0,1
12,douglasi,1,HNHR,2004,26,70,5.6,0,0,Neuroterus albipes,0,1
474,lobata,8,LIEBRE M,2005,50,21,4.054,0,0,Neuroterus albipes,0,1
356,douglasi,11,DYE CRK,2003,14,47,4.042,0,0,Neuroterus albipes,0,1
164,lobata,2,JASPER R,2004,36,41,4.96,0,0,Neuroterus albipes,0,1
194,douglasi,2,JASPER R,2003,76,74,7.238,0,0,Neuroterus albipes,0,1
180,douglasi,2,JASPER R,2005,61,114,10.61,0,0,Neuroterus albipes,0,1
345,douglasi,11,DYE CRK,2005,3,85,4.054,0,0,Neuroterus albipes,0,1
466,lobata,8,LIEBRE M,2006,42,35,4.228,0,0,Neuroterus albipes,0,1
250,douglasi,3,POZO,2005,57,157,6.138,0,0,Neuroterus albipes,0,1
80,lobata,1,HNHR,2005,163,44,5.256,0,0,Neuroterus albipes,0,1
50,douglasi,1,HNHR,2004,120,45,6.66,0,0,Neuroterus albipes,0,1
240,lobata,3,POZO,2005,45,30,2.262,0,0,Neuroterus albipes,0,1
199,lobata,2,JASPER R,2004,83,44,7.47,0,0,Neuroterus albipes,0,1
101,lobata,1,HNHR,2004,196,61,6.83,0,0,Neuroterus albipes,0,1
352,douglasi,11,DYE CRK,2005,10,62,3.716,0,0,Neuroterus albipes,0,1
438,lobata,9,HOPLAND,2006,70,22,3.4,0,0,Neuroterus albipes,0,1
402,douglasi,12,SIERRA F,2003,22,69,3.712,0,0,Neuroterus albipes,0,1
187,lobata,2,JASPER R,2005,69,34,11.358,0,0,Neuroterus albipes,0,1
37,lobata,1,HNHR,2004,74,89,10.83,0,0,Neuroterus albipes,0,1
361,douglasi,11,DYE CRK,2004,19,39,4.09,0,0,Neuroterus albipes,0,1
379,lobata,11,DYE CRK,2005,37,34,7.492,0,0,Neuroterus albipes,0,1
341,lobata,10,TOWER HS,2005,56,32,2.546,0,0,Neuroterus albipes,0,1
29,lobata,1,HNHR,2005,57,28,8.876,0,0,Neuroterus albipes,0,1
109,lobata,1,HNHR,2004,210,18,8.3,0,0,Neuroterus albipes,0,1
217,lobata,3,POZO,2004,12,78,3.95,0,0,Neuroterus albipes,0,1
254,lobata,3,POZO,2004,72,46,2.98,0,0,Neuroterus albipes,0,1
114,lobata,1,HNHR,2006,215,25,2.6,0,0,Neuroterus albipes,0,1
5,lobata,1,HNHR,2006,10,9,1.45,0,0,Neuroterus albipes,0,1
86,lobata,1,HNHR,2005,172,38,6.378,0,0,Neuroterus albipes,0,1
436,lobata,9,HOPLAND,2005,68,18,5.224,0,0,Neuroterus albipes,0,1
11,douglasi,1,HNHR,2003,25,83,4.497,0,0,Neuroterus albipes,0,1
252,lobata,3,POZO,2006,59,45,4.124,0,0,Neuroterus albipes,0,1
211,douglasi,3,POZO,2005,4,97,4.128,0,0,Neuroterus albipes,0,1
249,lobata,3,POZO,2004,56,46,5.19,0,0,Neuroterus albipes,0,1
389,douglasi,12,SIERRA F,2003,8,109,5.122,1,0.003,Neuroterus albipes,0,1
295,douglasi,8,LIEBRE M,2005,28,57,2.673,0,0,Neuroterus albipes,0,1
431,lobata,9,HOPLAND,2006,63,24,2.316,0,0,Neuroterus albipes,0,1
316,douglasi,9,HOPLAND,2005,10,47,2.015,0,0,Neuroterus albipes,0,1
205,lobata,2,JASPER R,2004,97,25,5.92,0,0,Neuroterus albipes,0,1
50,douglasi,1,HNHR,2005,120,23,4.12,0,0,Neuroterus albipes,0,1
112,lobata,1,HNHR,2004,213,32,4.81,0,0,Neuroterus albipes,0,1
280,lobata,4,SEDGWICK,2004,44,27,3.91,0,0,Neuroterus albipes,0,1
204,douglasi,2,JASPER R,2003,93,82,5.79,0,0,Neuroterus albipes,0,1
67,douglasi,1,HNHR,2003,146,108,7.357,0,0,Neuroterus albipes,0,1
14,douglasi,1,HNHR,2005,36,180,14.671,0,0,Neuroterus albipes,0,1
160,douglasi,2,JASPER R,2005,29,44,4.389,0,0,Neuroterus albipes,0,1
165,lobata,2,JASPER R,2005,38,56,11.771,0,0,Neuroterus albipes,0,1
421,douglasi,14,SAN JOAQ,2004,16,64,3.14,0,0,Neuroterus albipes,0,1
326,douglasi,9,HOPLAND,2004,61,53,3,0,0,Neuroterus albipes,0,1
253,lobata,3,POZO,2005,60,63,7.612,0,0,Neuroterus albipes,0,1
275,douglasi,4,SEDGWICK,2003,30,84,5.71,0,0,Neuroterus albipes,0,1
131,lobata,1,HNHR,2004,239,33,6.1,0,0,Neuroterus albipes,0,1
223,douglasi,3,POZO,2004,19,61,2.36,0,0,Neuroterus albipes,0,1
37,lobata,1,HNHR,2006,74,53,6.431,0,0,Neuroterus albipes,0,1
457,douglasi,16,KAWEAH R,2003,17,45,2.771,0,0,Neuroterus albipes,0,1
292,douglasi,8,LIEBRE M,2003,25,78,4.221,0,0,Neuroterus albipes,0,1
406,douglasi,14,SAN JOAQ,2003,1,76,3.932,0,0,Neuroterus albipes,0,1
482,lobata,12,SIERRA F,2005,44,33,3.952,0,0,Neuroterus albipes,0,1
225,douglasi,3,POZO,2005,21,100,5.605,0,0,Neuroterus albipes,0,1
419,douglasi,14,SAN JOAQ,2005,14,51,2.194,0,0,Neuroterus albipes,0,1
210,douglasi,3,POZO,2004,3,62,2.46,0,0,Neuroterus albipes,0,1
468,lobata,8,LIEBRE M,2006,44,35,1.374,0,0,Neuroterus albipes,0,1
219,douglasi,3,POZO,2003,15,50,2.773,0,0,Neuroterus albipes,0,1
366,lobata,11,DYE CRK,2005,24,39,5.243,0,0,Neuroterus albipes,0,1
141,lobata,2,JASPER R,2005,2,34,3.347,0,0,Neuroterus albipes,0,1
277,douglasi,4,SEDGWICK,2003,35,74,3.327,0,0,Neuroterus albipes,0,1
413,douglasi,14,SAN JOAQ,2003,8,128,6.152,0,0,Neuroterus albipes,0,1
258,douglasi,4,SEDGWICK,2004,2,59,4,0,0,Neuroterus albipes,0,1
142,lobata,2,JASPER R,2006,5,11,0.841,0,0,Neuroterus albipes,0,1
90,lobata,1,HNHR,2006,179,22,3.627,0,0,Neuroterus albipes,0,1
134,lobata,1,HNHR,2004,243,33,5.23,0,0,Neuroterus albipes,0,1
156,lobata,2,JASPER R,2004,24,14,2.58,0,0,Neuroterus albipes,0,1
362,douglasi,11,DYE CRK,2003,20,54,7.876,0,0,Neuroterus albipes,0,1
440,lobata,9,HOPLAND,2006,72,24,6.335,0,0,Neuroterus albipes,0,1
59,lobata,1,HNHR,2005,130,36,4.878,0,0,Neuroterus albipes,0,1
296,douglasi,8,LIEBRE M,2004,29,38,3.3,0,0,Neuroterus albipes,0,1
110,lobata,1,HNHR,2005,211,65,7.894,0,0,Neuroterus albipes,0,1
181,douglasi,2,JASPER R,2005,62,63,8.754,0,0,Neuroterus albipes,0,1
287,lobata,4,SEDGWICK,2005,51,81,5.179,0,0,Neuroterus albipes,0,1
246,lobata,3,POZO,2005,53,28,6.294,0,0,Neuroterus albipes,0,1
308,douglasi,9,HOPLAND,2004,2,23,2.45,0,0,Neuroterus albipes,0,1
146,lobata,2,JASPER R,2004,9,28,4.61,0,0,Neuroterus albipes,0,1
469,lobata,8,LIEBRE M,2006,45,36,3.063,0,0,Neuroterus albipes,0,1
78,lobata,1,HNHR,2006,160,48,8.446,0,0,Neuroterus albipes,0,1
254,lobata,3,POZO,2006,72,26,1.966,0,0,Neuroterus albipes,0,1
371,lobata,11,DYE CRK,2006,29,27,3.687,0,0,Neuroterus albipes,0,1
473,lobata,8,LIEBRE M,2004,49,37,5.98,0,0,Neuroterus albipes,0,1
306,douglasi,8,LIEBRE M,2005,39,67,5.683,0,0,Neuroterus albipes,0,1
334,lobata,10,TOWER HS,2005,9,20,4.227,0,0,Neuroterus albipes,0,1
170,douglasi,2,JASPER R,2003,43,36,7.086,0,0,Neuroterus albipes,0,1
352,douglasi,11,DYE CRK,2003,10,79,5.877,0,0,Neuroterus albipes,0,1
63,lobata,1,HNHR,2004,139,78,9.09,0,0,Neuroterus albipes,0,1
32,lobata,1,HNHR,2004,62,53,5.05,0,0,Neuroterus albipes,0,1
475,lobata,8,LIEBRE M,2006,51,34,3.272,0,0,Neuroterus albipes,0,1
203,lobata,2,JASPER R,2006,92,9,2.863,0,0,Neuroterus albipes,0,1
337,lobata,10,TOWER HS,2006,52,26,3.381,0,0,Neuroterus albipes,0,1
401,douglasi,12,SIERRA F,2003,20,103,5.242,0,0,Neuroterus albipes,0,1
396,douglasi,12,SIERRA F,2005,15,62,2.913,0,0,Neuroterus albipes,0,1
471,lobata,8,LIEBRE M,2006,47,24,2.8,0,0,Neuroterus albipes,0,1
180,douglasi,2,JASPER R,2004,61,41,2.26,0,0,Neuroterus albipes,0,1
119,douglasi,1,HNHR,2005,221,64,10.487,0,0,Neuroterus albipes,0,1
202,lobata,2,JASPER R,2004,91,26,3.14,0,0,Neuroterus albipes,0,1
83,douglasi,1,HNHR,2003,168,55,10.758,0,0,Neuroterus albipes,0,1
149,lobata,2,JASPER R,2006,13,14,2.011,0,0,Neuroterus albipes,0,1
64,lobata,1,HNHR,2004,140,23,5.64,0,0,Neuroterus albipes,0,1
322,douglasi,9,HOPLAND,2003,55,43,6.671,0,0,Neuroterus albipes,0,1
52,douglasi,1,HNHR,2004,122,30,5.58,0,0,Neuroterus albipes,0,1
116,douglasi,1,HNHR,2003,218,37,5.655,0,0,Neuroterus albipes,0,1
136,douglasi,1,HNHR,2004,246,43,4.22,0,0,Neuroterus albipes,0,1
476,lobata,12,SIERRA F,2004,38,19,3.95,0,0,Neuroterus albipes,0,1
433,lobata,9,HOPLAND,2005,65,33,6.759,0,0,Neuroterus albipes,0,1
33,lobata,1,HNHR,2005,64,61,8.977,0,0,Neuroterus albipes,0,1
209,douglasi,3,POZO,2004,2,50,4.41,0,0,Neuroterus albipes,0,1
260,douglasi,4,SEDGWICK,2005,4,84,5.565,0,0,Neuroterus albipes,0,1
123,douglasi,1,HNHR,2003,227,83,6.153,0,0,Neuroterus albipes,0,1
203,lobata,2,JASPER R,2004,92,29,5.6,0,0,Neuroterus albipes,0,1
181,douglasi,2,JASPER R,2003,62,34,0,0,0,Neuroterus albipes,0,1
75,douglasi,1,HNHR,2004,156,48,4.15,0,0,Neuroterus albipes,0,1
95,douglasi,1,HNHR,2005,186,53,6.019,0,0,Neuroterus albipes,0,1
442,lobata,15,KAWEAH O,2005,2,34,5.113,0,0,Neuroterus albipes,0,1
145,lobata,2,JASPER R,2005,8,57,9.378,0,0,Neuroterus albipes,0,1
476,lobata,12,SIERRA F,2006,38,18,3.607,0,0,Neuroterus albipes,0,1
152,douglasi,2,JASPER R,2004,20,32,5.04,0,0,Neuroterus albipes,0,1
434,lobata,9,HOPLAND,2005,66,67,5.59,0,0,Neuroterus albipes,0,1
83,douglasi,1,HNHR,2004,168,42,7.56,0,0,Neuroterus albipes,0,1
113,lobata,1,HNHR,2006,214,32,4.426,0,0,Neuroterus albipes,0,1
116,douglasi,1,HNHR,2004,218,37,10.72,0,0,Neuroterus albipes,0,1
463,douglasi,16,KAWEAH R,2004,23,63,3.29,0,0,Neuroterus albipes,0,1
106,lobata,1,HNHR,2004,203,24,3.31,0,0,Neuroterus albipes,0,1
340,lobata,10,TOWER HS,2005,55,35,5.235,0,0,Neuroterus albipes,0,1
241,lobata,3,POZO,2004,46,58,6.87,0,0,Neuroterus albipes,0,1
72,douglasi,1,HNHR,2004,153,70,0,0,0,Neuroterus albipes,0,1
262,douglasi,4,SEDGWICK,2003,6,79,3.62,0,0,Neuroterus albipes,0,1
80,lobata,1,HNHR,2006,163,21,2.35,0,0,Neuroterus albipes,0,1
104,lobata,1,HNHR,2006,199,19,3.39,0,0,Neuroterus albipes,0,1
415,douglasi,14,SAN JOAQ,2005,10,106,3.652,0,0,Neuroterus albipes,0,1
174,lobata,2,JASPER R,2005,48,80,5.529,0,0,Neuroterus albipes,0,1
178,lobata,2,JASPER R,2004,59,21,4.77,0,0,Neuroterus albipes,0,1
265,douglasi,4,SEDGWICK,2003,9,56,3.436,0,0,Neuroterus albipes,0,1
276,douglasi,4,SEDGWICK,2004,34,50,4.23,0,0,Neuroterus albipes,0,1
412,douglasi,14,SAN JOAQ,2004,7,83,4.73,0,0,Neuroterus albipes,0,1
281,lobata,4,SEDGWICK,2004,45,19,6.6,0,0,Neuroterus albipes,0,1
347,douglasi,11,DYE CRK,2005,5,42,2.815,0,0,Neuroterus albipes,0,1
339,lobata,10,TOWER HS,2006,54,23,5.476,0,0,Neuroterus albipes,0,1
233,douglasi,3,POZO,2004,30,42,5.47,0,0,Neuroterus albipes,0,1
251,lobata,3,POZO,2005,58,37,14.317,0,0,Neuroterus albipes,0,1
14,douglasi,1,HNHR,2004,36,67,8.58,0,0,Neuroterus albipes,0,1
297,douglasi,8,LIEBRE M,2004,30,43,3.05,0,0,Neuroterus albipes,0,1
36,lobata,1,HNHR,2006,72,34,9.984,0,0,Neuroterus albipes,0,1
186,lobata,2,JASPER R,2005,68,31,2.942,0,0,Neuroterus albipes,0,1
45,lobata,1,HNHR,2006,106,59,9.101,0,0,Neuroterus albipes,0,1
152,douglasi,2,JASPER R,2005,20,63,7.959,0,0,Neuroterus albipes,0,1
223,douglasi,3,POZO,2003,19,70,2.791,0,0,Neuroterus albipes,0,1
367,lobata,11,DYE CRK,2004,25,27,3.72,0,0,Neuroterus albipes,0,1
93,douglasi,1,HNHR,2004,184,64,7.01,0,0,Neuroterus albipes,0,1
482,lobata,12,SIERRA F,2004,44,28,3.05,0,0,Neuroterus albipes,0,1
298,douglasi,8,LIEBRE M,2003,31,82,3.74,0,0,Neuroterus albipes,0,1
285,lobata,4,SEDGWICK,2006,49,38,3.865,0,0,Neuroterus albipes,0,1
251,lobata,3,POZO,2004,58,56,5.77,0,0,Neuroterus albipes,0,1
193,lobata,2,JASPER R,2004,75,27,3.98,0,0,Neuroterus albipes,0,1
189,lobata,2,JASPER R,2006,71,16,2.257,0,0,Neuroterus albipes,0,1
261,douglasi,4,SEDGWICK,2004,5,91,6.92,0,0,Neuroterus albipes,0,1
374,lobata,11,DYE CRK,2004,32,38,4.59,0,0,Neuroterus albipes,0,1
200,lobata,2,JASPER R,2006,88,16,2.142,0,0,Neuroterus albipes,0,1
242,lobata,3,POZO,2005,48,47,4.294,0,0,Neuroterus albipes,0,1
76,douglasi,1,HNHR,2003,157,62,6.216,0,0,Neuroterus albipes,0,1
361,douglasi,11,DYE CRK,2005,19,67,6.034,0,0,Neuroterus albipes,0,1
381,lobata,11,DYE CRK,2006,39,16,5.28,0,0,Neuroterus albipes,0,1
348,douglasi,11,DYE CRK,2003,6,93,6.771,0,0,Neuroterus albipes,0,1
426,douglasi,14,SAN JOAQ,2005,21,116,3.144,0,0,Neuroterus albipes,0,1
301,douglasi,8,LIEBRE M,2005,34,87,5.358,0,0,Neuroterus albipes,0,1
289,douglasi,8,LIEBRE M,2003,22,72,5.624,0,0,Neuroterus albipes,0,1
464,douglasi,16,KAWEAH R,2003,24,48,3.571,0,0,Neuroterus albipes,0,1
391,douglasi,12,SIERRA F,2003,10,62,6.089,0,0,Neuroterus albipes,0,1
6,lobata,1,HNHR,2006,14,33,5.662,0,0,Neuroterus albipes,0,1
323,douglasi,9,HOPLAND,2003,58,43,5.891,0,0,Neuroterus albipes,0,1
418,douglasi,14,SAN JOAQ,2003,13,84,6.009,0,0,Neuroterus albipes,0,1
215,lobata,3,POZO,2004,10,47,8.95,0,0,Neuroterus albipes,0,1
24,douglasi,1,HNHR,2005,51,51,3.986,0,0,Neuroterus albipes,0,1
355,douglasi,11,DYE CRK,2003,13,113,5.214,0,0,Neuroterus albipes,0,1
310,douglasi,9,HOPLAND,2005,4,63,5.488,0,0,Neuroterus albipes,0,1
134,lobata,1,HNHR,2005,243,45,8.702,0,0,Neuroterus albipes,0,1
367,lobata,11,DYE CRK,2005,25,40,5.248,0,0,Neuroterus albipes,0,1
56,douglasi,1,HNHR,2003,126,89,7.825,0,0,Neuroterus albipes,0,1
25,lobata,1,HNHR,2006,52,16,2.552,0,0,Neuroterus albipes,0,1
306,douglasi,8,LIEBRE M,2004,39,44,2.57,0,0,Neuroterus albipes,0,1
22,douglasi,1,HNHR,2003,48,76,4.315,0,0,Neuroterus albipes,0,1
330,lobata,10,TOWER HS,2004,4,41,2.26,0,0,Neuroterus albipes,0,1
112,lobata,1,HNHR,2005,213,43,10.174,0,0,Neuroterus albipes,0,1
400,douglasi,12,SIERRA F,2005,19,47,2.392,0,0,Neuroterus albipes,0,1
1,lobata,1,HNHR,2006,1,19,3.204,0,0,Neuroterus albipes,0,1
32,lobata,1,HNHR,2006,62,93,7.443,0,0,Neuroterus albipes,0,1
72,douglasi,1,HNHR,2005,153,67,5.85,0,0,Neuroterus albipes,0,1
317,douglasi,9,HOPLAND,2005,11,58,4.252,0,0,Neuroterus albipes,0,1
119,douglasi,1,HNHR,2004,221,58,6.93,0,0,Neuroterus albipes,0,1
284,lobata,4,SEDGWICK,2005,48,28,6.119,0,0,Neuroterus albipes,0,1
21,douglasi,1,HNHR,2003,47,46,6.988,0,0,Neuroterus albipes,0,1
71,lobata,1,HNHR,2004,152,51,7.1,0,0,Neuroterus albipes,0,1
391,douglasi,12,SIERRA F,2004,10,39,0,0,0,Neuroterus albipes,0,1
412,douglasi,14,SAN JOAQ,2003,7,113,4.285,0,0,Neuroterus albipes,0,1
341,lobata,10,TOWER HS,2004,56,34,6.11,0,0,Neuroterus albipes,0,1
311,douglasi,9,HOPLAND,2003,5,97,6.402,0,0,Neuroterus albipes,0,1
332,lobata,10,TOWER HS,2005,7,31,2.385,0,0,Neuroterus albipes,0,1
403,douglasi,12,SIERRA F,2003,23,81,6.389,0,0,Neuroterus albipes,0,1
127,douglasi,1,HNHR,2003,232,71,6.177,0,0,Neuroterus albipes,0,1
97,lobata,1,HNHR,2004,189,69,8.61,0,0,Neuroterus albipes,0,1
332,lobata,10,TOWER HS,2006,7,28,2.665,0,0,Neuroterus albipes,0,1
10,douglasi,1,HNHR,2003,24,87,4.839,0,0,Neuroterus albipes,0,1
132,lobata,1,HNHR,2004,241,16,4.15,0,0,Neuroterus albipes,0,1
362,douglasi,11,DYE CRK,2004,20,49,4.62,0,0,Neuroterus albipes,0,1
427,douglasi,14,SAN JOAQ,2004,22,50,4.24,0,0,Neuroterus albipes,0,1
448,lobata,15,KAWEAH O,2006,8,33,1.995,0,0,Neuroterus albipes,0,1
137,lobata,1,HNHR,2004,247,24,4.87,0,0,Neuroterus albipes,0,1
166,douglasi,2,JASPER R,2004,39,25,5.28,0,0,Neuroterus albipes,0,1
364,douglasi,11,DYE CRK,2005,22,110,6.066,0,0,Neuroterus albipes,0,1
196,douglasi,2,JASPER R,2003,80,42,6.363,0,0,Neuroterus albipes,0,1
469,lobata,8,LIEBRE M,2004,45,27,4.54,0,0,Neuroterus albipes,0,1
423,douglasi,14,SAN JOAQ,2005,18,91,3.885,0,0,Neuroterus albipes,0,1
458,douglasi,16,KAWEAH R,2005,18,41,4.604,0,0,Neuroterus albipes,0,1
183,douglasi,2,JASPER R,2004,64,75,4.88,0,0,Neuroterus albipes,0,1
163,douglasi,2,JASPER R,2005,34,100,9.924,0,0,Neuroterus albipes,0,1
334,lobata,10,TOWER HS,2006,9,13,3.129,0,0,Neuroterus albipes,0,1
380,lobata,11,DYE CRK,2006,38,18,2.13,0,0,Neuroterus albipes,0,1
160,douglasi,2,JASPER R,2004,29,46,2.7,0,0,Neuroterus albipes,0,1
70,douglasi,1,HNHR,2004,151,52,2.55,0,0,Neuroterus albipes,0,1
144,lobata,2,JASPER R,2005,7,38,5.693,0,0,Neuroterus albipes,0,1
80,lobata,1,HNHR,2004,163,34,6.37,0,0,Neuroterus albipes,0,1
220,douglasi,3,POZO,2003,16,38,2.278,0,0,Neuroterus albipes,0,1
343,douglasi,11,DYE CRK,2005,1,94,5.775,0,0,Neuroterus albipes,0,1
131,lobata,1,HNHR,2006,239,23,4.632,0,0,Neuroterus albipes,0,1
191,lobata,2,JASPER R,2006,73,8,2.804,0,0,Neuroterus albipes,0,1
405,douglasi,12,SIERRA F,2003,25,63,4.514,0,0,Neuroterus albipes,0,1
450,lobata,15,KAWEAH O,2004,10,27,9.38,0,0,Neuroterus albipes,0,1
470,lobata,8,LIEBRE M,2004,46,19,4.49,0,0,Neuroterus albipes,0,1
437,lobata,9,HOPLAND,2006,69,26,4.612,0,0,Neuroterus albipes,0,1
224,douglasi,3,POZO,2005,20,37,1.308,0,0,Neuroterus albipes,0,1
312,douglasi,9,HOPLAND,2003,6,79,5.387,0,0,Neuroterus albipes,0,1
69,lobata,1,HNHR,2004,150,16,4.2,0,0,Neuroterus albipes,0,1
196,douglasi,2,JASPER R,2004,80,54,5.5,0,0,Neuroterus albipes,0,1
449,lobata,15,KAWEAH O,2006,9,19,3.387,0,0,Neuroterus albipes,0,1
70,douglasi,1,HNHR,2003,151,115,4.851,0,0,Neuroterus albipes,0,1
73,douglasi,1,HNHR,2004,154,102,4.37,0,0,Neuroterus albipes,0,1
77,lobata,1,HNHR,2004,159,42,6.88,0,0,Neuroterus albipes,0,1
86,lobata,1,HNHR,2004,172,49,6.67,0,0,Neuroterus albipes,0,1
291,douglasi,8,LIEBRE M,2004,24,58,3.08,0,0,Neuroterus albipes,0,1
390,douglasi,12,SIERRA F,2004,9,59,4,0,0,Neuroterus albipes,0,1
344,douglasi,11,DYE CRK,2003,2,57,7.863,0,0,Neuroterus albipes,0,1
325,douglasi,9,HOPLAND,2005,60,41,5.184,0,0,Neuroterus albipes,0,1
360,douglasi,11,DYE CRK,2003,18,64,6.264,0,0,Neuroterus albipes,0,1
408,douglasi,14,SAN JOAQ,2005,3,57,2.377,0,0,Neuroterus albipes,0,1
