"Obs.ID","Obs.Date","Sub.Date","Update.Date","User","Taxon.ID","Taxon.Name","Taxon.Common.Name","Grade","Latitude","Longitude","Accuracy..m.","Place.Description","Life.Stage","Evidence.of.Presence","Gall.Generation","Gall.Phenophase","observed_on","agdd","phenogen"
33146510,"2019-09-21","2019-09-21T14:00:55-05:00","2022-05-21T10:15:04-05:00","donyoung",1195335,"Belonocnema kinseyi",NA,"research",32.745468,-97.274569,55,"Tandy Hills Natural Area",NA,"29","unisexual","perimature","2019-09-21",9670.0703125,"Agamic Perimature"
33092879,"2019-09-20T15:46:25-05:00","2019-09-20T15:56:47-05:00","2022-05-21T10:14:00-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.7360903709,-95.5658096165,16,"Westheimer Rd, Houston, TX, US",NA,"29","unisexual","developing","2019-09-20",10701.0048828,"Agamic Developing"
33015162,"2019-09-19T09:59:36-05:00","2019-09-19T11:40:33-05:00","2022-05-21T10:13:57-05:00","kphuong7693",1195335,"Belonocnema kinseyi",NA,"research",29.8872766414,-97.9475471118,108,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-19",10219.9736328,"Agamic Developing"
33011557,"2019-09-19T09:57:01+00:00","2019-09-19T15:35:30+00:00","2022-05-21T15:13:52+00:00","ashleyboethel",1195335,"Belonocnema kinseyi",NA,"research",29.8873916667,-97.9474116667,8,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-19",10219.9736328,"Agamic Developing"
33011188,"2019-09-19T10:26:59+00:00","2019-09-19T15:29:04+00:00","2022-05-21T15:13:49+00:00","sienna1215",1195335,"Belonocnema kinseyi",NA,"research",29.8882366667,-97.9463716667,7,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-19",10219.9736328,"Agamic Developing"
33011175,"2019-09-19T10:00:24+00:00","2019-09-19T15:28:54+00:00","2022-05-21T15:13:45+00:00","k_n51",1195335,"Belonocnema kinseyi",NA,"research",29.88732,-97.9476383333,5,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-19",10219.9736328,"Agamic Developing"
33011113,"2019-09-19T10:05:13+00:00","2019-09-19T15:27:56+00:00","2022-05-21T06:23:15+00:00","david_molnar",1195335,"Belonocnema kinseyi",NA,"research",29.8873466667,-97.9475116667,5,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-19",10219.9736328,"Agamic Developing"
33010432,"2019-09-19T09:55:21+00:00","2019-09-19T15:14:46+00:00","2022-05-21T06:22:48+00:00","diego407",1195335,"Belonocnema kinseyi",NA,"research",29.8873216667,-97.9474716667,12,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-19",10219.9736328,"Agamic Developing"
33010110,"2019-09-19T10:05:13+00:00","2019-09-19T15:08:46+00:00","2022-05-21T06:22:44+00:00","maggiestoneham",1195335,"Belonocnema kinseyi",NA,"research",29.8873466667,-97.9475116667,5,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-19",10219.9736328,"Agamic Developing"
33008838,"2019-09-19T09:43:38+00:00","2019-09-19T14:44:43+00:00","2022-05-21T06:22:40+00:00","mattheau",1195335,"Belonocnema kinseyi",NA,"research",29.93443127,-90.12456739,3,"Audubon, New Orleans, LA, USA",NA,"29","unisexual","developing","2019-09-19",10494.4736328,"Agamic Developing"
32973784,"2019-09-18T15:37:21+00:00","2019-09-18T20:44:08+00:00","2022-05-21T06:22:36+00:00","pegj10134",1195335,"Belonocnema kinseyi",NA,"research",29.9828103651,-95.662787296,10,"Chapel Lake Dr, Cypress, TX, US",NA,"29","unisexual","developing","2019-09-18",10396.8466797,"Agamic Developing"
32922323,"2019-09-17T19:04:38+00:00","2019-09-18T00:13:48+00:00","2022-05-21T06:22:33+00:00","magneticwest",1195335,"Belonocnema kinseyi",NA,"research",30.37023,-98.0750195,5,"22308 W State Highway 71, Spicewood, TX, US",NA,"29","unisexual","developing","2019-09-17",9907.76855469,"Agamic Developing"
32893840,"2019-09-17T09:55:53+00:00","2019-09-17T15:17:15+00:00","2022-05-21T06:24:13+00:00","aes180",1195335,"Belonocnema kinseyi",NA,"research",29.8883533333,-97.9469966667,10,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","perimature","2019-09-17",10118.0039062,"Agamic Perimature"
32893256,"2019-09-17T10:03:57+00:00","2019-09-17T15:05:20+00:00","2022-05-21T06:22:25+00:00","roseayala",1195335,"Belonocnema kinseyi",NA,"research",29.8872939812,-97.9474684101,14,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-17",10118.0039062,"Agamic Developing"
32721797,"2019-09-14T10:08:00-05:00","2019-09-14T15:33:05-05:00","2022-05-21T01:23:59-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.8790766667,-97.4770433333,NA,"Tarrant County, TX, USA",NA,"29","unisexual","perimature","2019-09-14",8958.84960938,"Agamic Perimature"
32267284,"2019-09-07T07:59:35-10:00","2019-09-07T04:09:45-10:00","2022-05-20T20:22:17-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",29.90055,-97.9477466667,7,"Elm Hill Ct, San Marcos, TX, US",NA,"29","unisexual","developing","2019-09-07",9788.27441406,"Agamic Developing"
32034419,"2019-09-02T18:18:00-05:00","2019-09-02T22:41:02-05:00","2022-05-21T01:22:13-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.82155,-95.610039,NA,"Addicks / Park Ten, Houston, TX, USA",NA,"29","unisexual","developing","2019-09-02",9753.05371094,"Agamic Developing"
32034415,"2019-09-02T18:15:00-05:00","2019-09-02T22:41:00-05:00","2022-05-21T01:22:09-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.821596,-95.60994,NA,"Addicks / Park Ten, Houston, TX, USA",NA,"29","unisexual","developing","2019-09-02",9753.05371094,"Agamic Developing"
32012351,"2019-09-02T16:07:26+00:00","2019-09-02T21:25:30+00:00","2022-05-21T06:22:06+00:00","mattheau",1195335,"Belonocnema kinseyi",NA,"research",32.75934766,-97.33965882,8,"Tarrant County, US-TX, US",NA,"29","unisexual","developing","2019-09-02",8810.72949219,"Agamic Developing"
31996755,"2019-09-02T12:43:18+00:00","2019-09-02T17:44:31+00:00","2022-05-21T06:22:02+00:00","owlmama1229",1195335,"Belonocnema kinseyi",NA,"research",32.7401540475,-96.8169814815,10,"Dallas Zoo, Dallas, TX, US",NA,"29","unisexual","developing","2019-09-02",8780.94726562,"Agamic Developing"
31962769,"2019-09-01T19:47:00-05:00","2019-09-01T21:41:18-05:00","2022-05-21T01:21:58-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.762415,-95.60466,NA,"Memorial, Houston, TX, USA",NA,"29","unisexual","developing","2019-09-01",9719.11425781,"Agamic Developing"
31962768,"2019-09-01T19:47:00-05:00","2019-09-01T21:41:18-05:00","2022-05-21T01:23:26-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.762415,-95.60466,NA,"Memorial, Houston, TX, USA",NA,"29","unisexual","perimature","2019-09-01",9719.11425781,"Agamic Perimature"
31701784,"2019-08-28T19:30:44+00:00","2019-08-29T00:35:33+00:00","2022-05-13T19:57:37+00:00","oldganny",1195335,"Belonocnema kinseyi",NA,"research",33.5220044557,-101.8911058623,101763,"Joliet Ave, Lubbock, TX, US",NA,"29","unisexual","developing","2019-08-28",7516.20361328,"Agamic Developing"
31622481,"2019-08-27T12:57:17-05:00","2019-08-27T12:57:34-05:00","2022-05-13T14:51:38-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.7451350867,-95.3795850499,6,"Smith St, Houston, TX, US",NA,"29","unisexual","developing","2019-08-27",9426.68847656,"Agamic Developing"
31622264,"2019-08-27T12:54:23-05:00","2019-08-27T12:54:40-05:00","2022-05-21T01:09:41-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.7451944239,-95.3794118324,8,"Smith St, Houston, TX, US",NA,"29","unisexual","developing","2019-08-27",9426.68847656,"Agamic Developing"
31622177,"2019-08-27T12:52:37-05:00","2019-08-27T12:53:24-05:00","2022-05-21T01:16:20-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.7452150306,-95.3794514229,8,"Smith St, Houston, TX, US",NA,"29","unisexual","perimature","2019-08-27",9426.68847656,"Agamic Perimature"
31572453,"2019-08-26T13:03:32-10:00","2019-08-26T11:05:21-10:00","2022-05-20T20:16:11-10:00","munkygoboom",1195335,"Belonocnema kinseyi",NA,"research",29.55431161,-95.23805928,9,"BROOKSIDE VL, TX 77581, USA",NA,"29","unisexual","perimature","2019-08-26",9305.203125,"Agamic Perimature"
31056472,"2019-08-18","2019-08-18T15:08:09+00:00","2022-05-13T20:03:28+00:00","sunathetuna",1195335,"Belonocnema kinseyi",NA,"research",29.7709382912,-95.7699379698,NA,"Katy",NA,"29","unisexual","developing","2019-08-18",8868.01171875,"Agamic Developing"
30902645,"2019-08-15T18:04:14+00:00","2019-08-15T23:09:41+00:00","2022-05-21T06:11:58+00:00","lanafromtexas",1195335,"Belonocnema kinseyi",NA,"research",29.6844166667,-95.199945,10,"Cleveland St, Pasadena, TX, US",NA,"29","unisexual","developing","2019-08-15",8816.18945312,"Agamic Developing"
30216593,"2019-08-04T18:24:00-05:00","2019-08-04T20:38:48-05:00","2022-05-13T15:01:12-05:00","dan_johnson",1195335,"Belonocnema kinseyi",NA,"research",29.840441,-95.606682,NA,"Addicks / Park Ten, Houston, TX, USA",NA,"29","unisexual","developing","2019-08-04",8154.70751953,"Agamic Developing"
30007738,"2019-07-30T10:57:00-07:00","2019-08-01T15:27:06-07:00","2022-05-20T16:37:58-07:00","old-bean-adams",1195335,"Belonocnema kinseyi",NA,"research",29.7754305912,-95.4442484274,966,"Washington Avenue Coalition / Memorial Park, Houston, TX, USA",NA,"29","unisexual","developing","2019-07-30",7851.58007812,"Agamic Developing"
29598487,"2019-07-23T07:57:37+00:00","2019-07-26T21:34:31+00:00","2022-05-20T23:37:52+00:00","debra2107",1195335,"Belonocnema kinseyi",NA,"research",29.766094066,-95.3776963099,20,"Montrose, Houston, TX, USA",NA,"29","unisexual","developing","2019-07-23",7503.78222656,"Agamic Developing"
29399818,"2017-10-27T16:05:37-10:00","2019-07-23T09:49:28-10:00","2022-05-21T06:33:23-10:00","calebt",1195335,"Belonocnema kinseyi",NA,"research",31.5708416667,-97.1471861667,5,"1701 N 4th St, Waco, TX, US",NA,"29","unisexual","developing","2017-10-27",12089.6923828,"Agamic Developing"
26846884,"2019-06-11T14:57:16+00:00","2019-06-12T04:08:35+00:00","2022-05-13T20:00:26+00:00","mattheau",1195335,"Belonocnema kinseyi",NA,"research",29.7178553304,-95.4034176841,33,"Harris County, US-TX, US",NA,"29","unisexual","developing","2019-06-11",5373.13427734,"Agamic Developing"
23491046,"2019-04-27T17:13:52-05:00","2019-04-27T17:21:38-05:00","2022-05-15T23:19:26-05:00","mhonig",1195335,"Belonocnema kinseyi",NA,"research",29.8123732171,-95.9344350942,5,"Texas, US",NA,"29","unisexual","developing","2019-04-27",3138.55908203,"Agamic Developing"
21490248,"2019-03-22 2:07:35 PM CDT","2019-03-22T19:08:06+00:00","2022-05-20T22:20:04+00:00","mattheau",1195335,"Belonocnema kinseyi",NA,"research",29.39312624,-90.27306595,8,"183 Oakridge Dr, Golden Meadow, LA 70357, USA",NA,"29","bisexual","perimature","2019-03-22",2234.77124023,"Sexgen Perimature"
18890499,"2017-10-07T18:28:00-05:00","2018-12-07T22:50:49-06:00","2022-05-20T17:09:15-05:00","dusty_in_vilas-tx",1195335,"Belonocnema kinseyi",NA,"research",30.8369762001,-97.3052746389,NA,"Bell County, TX, USA",NA,"29","unisexual","developing","2017-10-07",11178.8261719,"Agamic Developing"
18834263,"2018-12-04T14:03:00-06:00","2018-12-04T19:18:24-06:00","2022-05-20T17:11:59-05:00","dusty_in_vilas-tx",1195335,"Belonocnema kinseyi",NA,"research",30.8370122949,-97.3052605293,NA,"Bell County, TX, USA",NA,"29","unisexual","perimature","2018-12-04",12416.9853516,"Agamic Perimature"
18744820,"2018-11-07T17:08:34-06:00","2018-11-30T18:27:23-06:00","2022-05-20T17:08:42-05:00","tentoedsloth",1195335,"Belonocnema kinseyi",NA,"research",30.62885,-97.6651466667,6,"Annie Purl Elementary School, Georgetown, TX, US",NA,"29","unisexual","developing","2018-11-07",11863.0478516,"Agamic Developing"
18639864,"2018-11-24T09:47:11-06:00","2018-11-25T19:39:33-06:00","2022-05-20T17:08:36-05:00","alisonnorthup",1195335,"Belonocnema kinseyi",NA,"research",27.4519367218,-97.2934341431,NA,"Park Rd 22, Corpus Christi, TX 78418, USA",NA,"29","unisexual","developing","2018-11-24",NA,"Agamic Developing"
18631777,"2018-11-25T14:44:52-06:00","2018-11-25T14:46:16-06:00","2022-05-20T17:08:30-05:00","megpetty",1195335,"Belonocnema kinseyi",NA,"research",30.2937,-95.34948,5,"10933 FM 1485 Rd, Conroe, TX, US",NA,"29","unisexual","developing","2018-11-25",12347.6904297,"Agamic Developing"
18499399,"2018-10-18T16:22:00-05:00","2018-11-19T12:20:02-06:00","2022-05-20T17:08:23-05:00","dgj10",1195335,"Belonocnema kinseyi",NA,"research",30.2385719248,-97.7029888262,121,"Pleasant Valley, Austin, TX 78741, USA",NA,"29","unisexual","developing","2018-10-18",11636.5507812,"Agamic Developing"
18409238,"2018-11-15T08:38:13-06:00","2018-11-15T08:38:48-06:00","2022-05-20T17:11:32-05:00","plantmorenatives",1195335,"Belonocnema kinseyi",NA,"research",29.7221638123,-95.3452925385,25,"University of Houston, Houston, TX, US",NA,"29","unisexual","perimature","2018-11-15",12866.6210938,"Agamic Perimature"
17952431,"2018-10-29T13:43:00-05:00","2018-10-29T21:59:04-05:00","2022-05-20T17:08:10-05:00","cmeckerman",1195335,"Belonocnema kinseyi",NA,"research",30.1630555556,-97.8394444444,NA,"Bauerle Ranch, Austin, TX 78748, USA",NA,"29","unisexual","developing","2018-10-29",11773.9052734,"Agamic Developing"
17946095,"2018-10-18T16:22:07-05:00","2018-10-29T17:33:01-05:00","2022-05-20T17:08:04-05:00","brittfly",1195335,"Belonocnema kinseyi",NA,"research",30.2376883333,-97.703675,10,"Austin Community College - Riverside Campus, Austin, TX, US",NA,"29","unisexual","developing","2018-10-18",11636.5507812,"Agamic Developing"
17904322,"2018-10-28T09:31:00-05:00","2018-10-28T10:02:27-05:00","2022-05-20T17:07:25-05:00","eangler",1195335,"Belonocnema kinseyi",NA,"research",32.6432647976,-97.5633707783,906,"Texas, US",NA,"29","unisexual","developing","2018-10-28",11014.890625,"Agamic Developing"
17897277,"2018-09-15T13:49:46-05:00","2018-10-28T00:33:39-05:00","2022-05-20T17:07:12-05:00","jjali88",1195335,"Belonocnema kinseyi",NA,"research",30.244145,-97.8101366667,5,"3918 S Mopac Expy, Austin, TX, US",NA,"29","unisexual","developing","2018-09-15",10323.1201172,"Agamic Developing"
17745666,"2018-10-17T14:08:00-05:00","2018-10-22T11:26:40-05:00","2022-05-20T17:07:07-05:00","cmeckerman",1195335,"Belonocnema kinseyi",NA,"research",30.1636358445,-97.8434986042,568,"Bauerle Ranch, Austin, TX 78748, USA",NA,"29","unisexual","developing","2018-10-17",11424.8046875,"Agamic Developing"
17722380,"2018-10-18T16:22:13-05:00","2018-10-21T16:38:18-05:00","2022-05-20T17:07:03-05:00","sarah_taha",1195335,"Belonocnema kinseyi",NA,"research",30.2376716667,-97.7037883333,64,"Austin Community College - Riverside Campus, Austin, TX, US",NA,"29","unisexual","developing","2018-10-18",11636.5507812,"Agamic Developing"
17463946,"2018-10-13T09:37:46-05:00","2018-10-13T09:38:48-05:00","2022-05-20T17:06:59-05:00","handyranger",1195335,"Belonocnema kinseyi",NA,"research",30.2630530112,-97.751506772,10,"920 W Riverside Dr, Austin, TX, US",NA,"29","unisexual","developing","2018-10-13",11666.1103516,"Agamic Developing"
17097948,"2018-09-30T19:37:10-05:00","2018-10-01T09:29:34-05:00","2022-05-20T17:06:03-05:00","faldew",1195335,"Belonocnema kinseyi",NA,"research",30.1315409344,-98.0134767546,12,"Hays County, US-TX, US",NA,"29","unisexual","developing","2018-09-30",10426.7617188,"Agamic Developing"
17083529,"2018-09-30T13:30:00-05:00","2018-09-30T19:03:16-05:00","2022-05-20T17:05:59-05:00","lovebirder",1195335,"Belonocnema kinseyi",NA,"research",31.6341183333,-98.248385,NA,"Hamilton County, TX, USA",NA,"29","unisexual","developing","2018-09-30",10041.4384766,"Agamic Developing"
16800298,"2018-09-22T12:44:35-05:00","2018-09-22T12:52:39-05:00","2022-05-20T17:05:55-05:00","markmcknight",1195335,"Belonocnema kinseyi",NA,"research",26.1768666667,-98.23005,5,"600 Sunset Dr, McAllen, TX, US",NA,"29","unisexual","developing","2018-09-22",12018.7373047,"Agamic Developing"
16666491,"2018-09-18T09:02:25-05:00","2018-09-18T14:48:17-05:00","2022-05-21T11:29:53-05:00","dmg114",1195335,"Belonocnema kinseyi",NA,"research",29.8873333333,-97.9475033333,5,"Texas State University, San Marcos, TX, US",NA,"29","unisexual","developing","2018-09-18",10417.0195312,"Agamic Developing"
15270705,"2018-08-09T08:58:26-05:00","2018-08-09T15:29:16-05:00","2022-05-13T15:06:50-05:00","carrieseltzer",1195335,"Belonocnema kinseyi",NA,"research",29.9420679035,-90.0944310241,10,"2800 S Claiborne Ave, New Orleans, LA, US",NA,"29","unisexual","developing","2018-08-09",8373.40136719,"Agamic Developing"
15195097,"2018-08-07T08:07:01-05:00","2018-08-07T08:13:20-05:00","2022-05-13T14:57:05-05:00","amandakay",1195335,"Belonocnema kinseyi",NA,"research",29.5077033333,-95.0455555,65,"1074 Cayman Bend Ln, League City, TX, US",NA,"29","unisexual","developing","2018-08-07",8311.33691406,"Agamic Developing"
12123709,"2018-05-04T02:24:37-05:00","2018-05-04T02:38:10-05:00","2022-04-25T18:07:21-05:00","jonathan142",1195335,"Belonocnema kinseyi",NA,"research",29.5659133333,-98.60353,10,"6033 De Zavala Rd, San Antonio, TX, US",2,"24","bisexual","","2018-05-04",3508.20776367,"Sexgen Adult"
12057933,"2018-04-30T21:24:00-05:00","2018-05-02T15:37:43-05:00","2022-05-20T17:58:20-05:00","tfandre",1195335,"Belonocnema kinseyi",NA,"research",32.8746516357,-96.639210525,184,"Texas, US",2,"24","bisexual","","2018-04-30",2533.04882812,"Sexgen Adult"
11851422,"2018-04-27T21:11:00-05:00","2018-04-30T00:16:57-05:00","2022-05-20T17:57:24-05:00","tfandre",1195335,"Belonocnema kinseyi",NA,"research",32.809905952,-96.7513436229,184,"Texas, US",2,"24","bisexual","","2018-04-27",2439.75439453,"Sexgen Adult"
10282416,"2016-11-18T17:18:48-06:00","2018-03-17T19:20:20-05:00","2022-05-21T13:31:09-05:00","jonathan142",1195335,"Belonocnema kinseyi",NA,"research",29.57738,-98.6231,5,"The University of Texas at San Antonio, San Antonio, TX, US",NA,"29","unisexual","developing","2016-11-18",13059.8759766,"Agamic Developing"
9220558,"2017-12-20T15:37:06-06:00","2017-12-20T17:14:13-06:00","2022-05-21T16:37:55-05:00","alisonnorthup",1195335,"Belonocnema kinseyi",NA,"research",30.28742727,-97.73851359,10,"101-169 W 24th St, Austin, TX 78712, USA",NA,"29","unisexual","developing","2017-12-20",13977.1982422,"Agamic Developing"
9193406,"2017-12-17T15:11:36-06:00","2017-12-18T11:44:29-06:00","2022-05-15T23:02:28-05:00","joecheben",1195335,"Belonocnema kinseyi",NA,"research",29.8718501021,-98.6509013587,76,"104 Mosswood, Boerne, TX, US",NA,"29","unisexual","perimature","2017-12-17",12888.6328125,"Agamic Perimature"
9120278,"2017-12-03T13:57:00-06:00","2017-12-10T21:53:39-06:00","2022-05-15T23:01:38-05:00","hydaticus",1195335,"Belonocnema kinseyi",NA,"research",30.6203106353,-98.0737280846,31,"Burnet County, TX, USA",NA,"29","unisexual","maturing","2017-12-03",12530.9667969,"Agamic Emerging"
9019886,"2017-12-02T14:16:55-06:00","2017-12-02T14:19:03-06:00","2022-05-15T23:01:04-05:00","msharp",1195335,"Belonocnema kinseyi",NA,"research",31.1363899775,-97.5407829304,4,"Bell County, US-TX, US",NA,"29","unisexual","perimature","2017-12-02",13160.8125,"Agamic Perimature"
8877284,"2017-11-20T15:22:54-06:00","2017-11-20T15:34:24-06:00","2022-05-15T23:00:48-05:00","graceyivie",1195335,"Belonocnema kinseyi",NA,"research",30.2046593931,-97.7652050649,30,"5307 Fort Clark Dr, Austin, TX, US",NA,"29","unisexual","perimature","2017-11-20",13230.9277344,"Agamic Perimature"
8877189,"2017-11-20T15:22:54-06:00","2017-11-20T15:24:55-06:00","2022-05-15T23:00:35-05:00","graceyivie",1195335,"Belonocnema kinseyi",NA,"research",30.2046593931,-97.7652050649,10,"Travis County, US-TX, US",NA,"29","unisexual","perimature","2017-11-20",13230.9277344,"Agamic Perimature"
8842419,"2017-11-17T14:30:27-06:00","2017-11-17T16:52:55-06:00","2022-05-15T22:59:58-05:00","jennformatics",1195335,"Belonocnema kinseyi",NA,"research",29.717457458,-95.4041453908,22,"Rice University, Houston, TX, US",NA,"29","unisexual","perimature","2017-11-17",13523.2119141,"Agamic Perimature"
